Time,X_pos,Y_pos,X_vel,Y_vel,X_acl,Y_acl,Angle,Ang_vel,Ang_acl
47.57,-2052.936765687969,4293.048347513925,-44.582900326150195,-135.3003016942252,0.0,-9.81,977.0250000000588,21.00000000000003,0
47.58,-2053.3825946912307,4291.694363496983,-44.582900326150195,-135.39840169422519,0.0,-9.81,977.2350000000588,21.00000000000003,0
47.59,-2053.8284236944924,4290.3393984800405,-44.582900326150195,-135.49650169422517,0.0,-9.81,977.4450000000588,21.00000000000003,0
47.6,-2054.274252697754,4288.983452463098,-44.582900326150195,-135.59460169422516,0.0,-9.81,977.6550000000589,21.00000000000003,0
47.61,-2054.7200817010157,4287.626525446156,-44.582900326150195,-135.69270169422515,0.0,-9.81,977.8650000000589,21.00000000000003,0
47.62,-2055.1659107042774,4286.268617429214,-44.582900326150195,-135.79080169422514,0.0,-9.81,978.0750000000589,21.00000000000003,0
47.63,-2055.611739707539,4284.909728412272,-44.582900326150195,-135.88890169422513,0.0,-9.81,978.285000000059,21.00000000000003,0
47.64,-2056.0575687108008,4283.5498583953295,-44.582900326150195,-135.9870016942251,0.0,-9.81,978.495000000059,21.00000000000003,0
47.65,-2056.5033977140624,4282.189007378387,-44.582900326150195,-136.0851016942251,0.0,-9.81,978.705000000059,21.00000000000003,0
47.660000000000004,-2056.949226717324,4280.8271753614445,-44.582900326150195,-136.1832016942251,0.0,-9.81,978.9150000000591,21.00000000000003,0
47.67,-2057.395055720586,4279.464362344503,-44.582900326150195,-136.28130169422508,0.0,-9.81,979.1250000000591,21.00000000000003,0
47.68,-2057.8408847238475,4278.100568327561,-44.582900326150195,-136.37940169422507,0.0,-9.81,979.3350000000592,21.00000000000003,0
47.69,-2058.286713727109,4276.735793310619,-44.582900326150195,-136.47750169422505,0.0,-9.81,979.5450000000592,21.00000000000003,0
47.7,-2058.732542730371,4275.370037293676,-44.582900326150195,-136.57560169422504,0.0,-9.81,979.7550000000592,21.00000000000003,0
47.71,-2059.1783717336325,4274.003300276734,-44.582900326150195,-136.67370169422503,0.0,-9.81,979.9650000000593,21.00000000000003,0
47.72,-2059.624200736894,4272.635582259792,-44.582900326150195,-136.77180169422502,0.0,-9.81,980.1750000000593,21.00000000000003,0
47.730000000000004,-2060.070029740156,4271.266883242849,-44.582900326150195,-136.869901694225,0.0,-9.81,980.3850000000593,21.00000000000003,0
47.74,-2060.5158587434175,4269.897203225907,-44.582900326150195,-136.968001694225,0.0,-9.81,980.5950000000594,21.00000000000003,0
47.75,-2060.961687746679,4268.526542208965,-44.582900326150195,-137.06610169422498,0.0,-9.81,980.8050000000594,21.00000000000003,0
47.76,-2061.407516749941,4267.154900192023,-44.582900326150195,-137.16420169422497,0.0,-9.81,981.0150000000594,21.00000000000003,0
47.77,-2061.8533457532026,4265.782277175081,-44.582900326150195,-137.26230169422496,0.0,-9.81,981.2250000000595,21.00000000000003,0
47.78,-2062.2991747564643,4264.408673158138,-44.582900326150195,-137.36040169422495,0.0,-9.81,981.4350000000595,21.00000000000003,0
47.79,-2062.745003759726,4263.034088141196,-44.582900326150195,-137.45850169422494,0.0,-9.81,981.6450000000596,21.00000000000003,0
47.800000000000004,-2063.1908327629876,4261.658522124253,-44.582900326150195,-137.55660169422492,0.0,-9.81,981.8550000000596,21.00000000000003,0
47.81,-2063.6366617662493,4260.281975107311,-44.582900326150195,-137.6547016942249,0.0,-9.81,982.0650000000596,21.00000000000003,0
47.82,-2064.082490769511,4258.904447090369,-44.582900326150195,-137.7528016942249,0.0,-9.81,982.2750000000597,21.00000000000003,0
47.83,-2064.5283197727726,4257.525938073427,-44.582900326150195,-137.8509016942249,0.0,-9.81,982.4850000000597,21.00000000000003,0
47.84,-2064.9741487760343,4256.146448056485,-44.582900326150195,-137.94900169422488,0.0,-9.81,982.6950000000597,21.00000000000003,0
47.85,-2065.419977779296,4254.765977039542,-44.582900326150195,-138.04710169422486,0.0,-9.81,982.9050000000598,21.00000000000003,0
47.86,-2065.8658067825577,4253.3845250225995,-44.582900326150195,-138.14520169422485,0.0,-9.81,983.1150000000598,21.00000000000003,0
47.870000000000005,-2066.3116357858194,4252.002092005658,-44.582900326150195,-138.24330169422484,0.0,-9.81,983.3250000000598,21.00000000000003,0
47.88,-2066.757464789081,4250.618677988716,-44.582900326150195,-138.34140169422483,0.0,-9.81,983.5350000000599,21.00000000000003,0
47.89,-2067.2032937923427,4249.234282971774,-44.582900326150195,-138.43950169422482,0.0,-9.81,983.7450000000599,21.00000000000003,0
47.9,-2067.6491227956044,4247.848906954831,-44.582900326150195,-138.5376016942248,0.0,-9.81,983.95500000006,21.00000000000003,0
47.910000000000004,-2068.094951798866,4246.462549937889,-44.582900326150195,-138.6357016942248,0.0,-9.81,984.16500000006,21.00000000000003,0
47.92,-2068.5407808021278,4245.0752119209465,-44.582900326150195,-138.73380169422478,0.0,-9.81,984.37500000006,21.00000000000003,0
47.93,-2068.9866098053894,4243.686892904004,-44.582900326150195,-138.83190169422477,0.0,-9.81,984.5850000000601,21.00000000000003,0
47.94,-2069.432438808651,4242.297592887062,-44.582900326150195,-138.93000169422476,0.0,-9.81,984.7950000000601,21.00000000000003,0
47.95,-2069.878267811913,4240.90731187012,-44.582900326150195,-139.02810169422474,0.0,-9.81,985.0050000000601,21.00000000000003,0
47.96,-2070.3240968151745,4239.516049853178,-44.582900326150195,-139.12620169422473,0.0,-9.81,985.2150000000602,21.00000000000003,0
47.97,-2070.769925818436,4238.123806836235,-44.582900326150195,-139.22430169422472,0.0,-9.81,985.4250000000602,21.00000000000003,0
47.980000000000004,-2071.215754821698,4236.730582819293,-44.582900326150195,-139.3224016942247,0.0,-9.81,985.6350000000602,21.00000000000003,0
47.99,-2071.6615838249595,4235.33637780235,-44.582900326150195,-139.4205016942247,0.0,-9.81,985.8450000000603,21.00000000000003,0
48.0,-2072.107412828221,4233.941191785409,-44.582900326150195,-139.51860169422469,0.0,-9.81,986.0550000000603,21.00000000000003,0
48.01,-2072.553241831483,4232.545024768467,-44.582900326150195,-139.61670169422467,0.0,-9.81,986.2650000000604,21.00000000000003,0
48.02,-2072.9990708347445,4231.147876751525,-44.582900326150195,-139.71480169422466,0.0,-9.81,986.4750000000604,21.00000000000003,0
48.03,-2073.444899838006,4229.749747734582,-44.582900326150195,-139.81290169422465,0.0,-9.81,986.6850000000604,21.00000000000003,0
48.04,-2073.890728841268,4228.35063771764,-44.582900326150195,-139.91100169422464,0.0,-9.81,986.8950000000605,21.00000000000003,0
48.050000000000004,-2074.3365578445296,4226.9505467006975,-44.582900326150195,-140.00910169422463,0.0,-9.81,987.1050000000605,21.00000000000003,0
48.06,-2074.7823868477913,4225.549474683755,-44.582900326150195,-140.1072016942246,0.0,-9.81,987.3150000000605,21.00000000000003,0
48.07,-2075.228215851053,4224.147421666813,-44.582900326150195,-140.2053016942246,0.0,-9.81,987.5250000000606,21.00000000000003,0
48.08,-2075.6740448543146,4222.744387649871,-44.582900326150195,-140.3034016942246,0.0,-9.81,987.7350000000606,21.00000000000003,0
48.09,-2076.1198738575763,4221.340372632929,-44.582900326150195,-140.40150169422458,0.0,-9.81,987.9450000000606,21.00000000000003,0
48.1,-2076.565702860838,4219.935376615987,-44.582900326150195,-140.49960169422457,0.0,-9.81,988.1550000000607,21.00000000000003,0
48.11,-2077.0115318640997,4218.529399599044,-44.582900326150195,-140.59770169422455,0.0,-9.81,988.3650000000607,21.00000000000003,0
48.120000000000005,-2077.4573608673613,4217.122441582102,-44.582900326150195,-140.69580169422454,0.0,-9.81,988.5750000000608,21.00000000000003,0
48.13,-2077.903189870623,4215.714502565159,-44.582900326150195,-140.79390169422453,0.0,-9.81,988.7850000000608,21.00000000000003,0
48.14,-2078.3490188738847,4214.305582548217,-44.582900326150195,-140.89200169422452,0.0,-9.81,988.9950000000608,21.00000000000003,0
48.15,-2078.7948478771464,4212.895681531275,-44.582900326150195,-140.9901016942245,0.0,-9.81,989.2050000000609,21.00000000000003,0
48.160000000000004,-2079.240676880408,4211.484799514333,-44.582900326150195,-141.0882016942245,0.0,-9.81,989.4150000000609,21.00000000000003,0
48.17,-2079.6865058836697,4210.07293649739,-44.582900326150195,-141.18630169422448,0.0,-9.81,989.6250000000609,21.00000000000003,0
48.18,-2080.1323348869314,4208.660092480448,-44.582900326150195,-141.28440169422447,0.0,-9.81,989.835000000061,21.00000000000003,0
48.19,-2080.578163890193,4207.246267463505,-44.582900326150195,-141.38250169422446,0.0,-9.81,990.045000000061,21.00000000000003,0
48.2,-2081.0239928934548,4205.8314614465635,-44.582900326150195,-141.48060169422445,0.0,-9.81,990.255000000061,21.00000000000003,0
48.21,-2081.4698218967164,4204.4156744296215,-44.582900326150195,-141.57870169422443,0.0,-9.81,990.4650000000611,21.00000000000003,0
48.22,-2081.915650899978,4202.998906412679,-44.582900326150195,-141.67680169422442,0.0,-9.81,990.6750000000611,21.00000000000003,0
48.230000000000004,-2082.36147990324,4201.581157395737,-44.582900326150195,-141.7749016942244,0.0,-9.81,990.8850000000612,21.00000000000003,0
48.24,-2082.8073089065015,4200.162427378795,-44.582900326150195,-141.8730016942244,0.0,-9.81,991.0950000000612,21.00000000000003,0
48.25,-2083.253137909763,4198.742716361852,-44.582900326150195,-141.9711016942244,0.0,-9.81,991.3050000000612,21.00000000000003,0
48.26,-2083.698966913025,4197.32202434491,-44.582900326150195,-142.06920169422438,0.0,-9.81,991.5150000000613,21.00000000000003,0
48.27,-2084.1447959162865,4195.900351327968,-44.582900326150195,-142.16730169422436,0.0,-9.81,991.7250000000613,21.00000000000003,0
48.28,-2084.590624919548,4194.477697311026,-44.582900326150195,-142.26540169422435,0.0,-9.81,991.9350000000613,21.00000000000003,0
48.29,-2085.03645392281,4193.054062294083,-44.582900326150195,-142.36350169422434,0.0,-9.81,992.1450000000614,21.00000000000003,0
48.300000000000004,-2085.4822829260715,4191.629446277141,-44.582900326150195,-142.46160169422433,0.0,-9.81,992.3550000000614,21.00000000000003,0
48.31,-2085.928111929333,4190.203849260199,-44.582900326150195,-142.55970169422432,0.0,-9.81,992.5650000000614,21.00000000000003,0
48.32,-2086.373940932595,4188.777271243256,-44.582900326150195,-142.6578016942243,0.0,-9.81,992.7750000000615,21.00000000000003,0
48.33,-2086.8197699358566,4187.349712226314,-44.582900326150195,-142.7559016942243,0.0,-9.81,992.9850000000615,21.00000000000003,0
48.34,-2087.2655989391183,4185.921172209372,-44.582900326150195,-142.85400169422428,0.0,-9.81,993.1950000000616,21.00000000000003,0
48.35,-2087.71142794238,4184.49165119243,-44.582900326150195,-142.95210169422427,0.0,-9.81,993.4050000000616,21.00000000000003,0
48.36,-2088.1572569456416,4183.061149175488,-44.582900326150195,-143.05020169422426,0.0,-9.81,993.6150000000616,21.00000000000003,0
48.370000000000005,-2088.6030859489033,4181.629666158546,-44.582900326150195,-143.14830169422424,0.0,-9.81,993.8250000000617,21.00000000000003,0
48.38,-2089.048914952165,4180.197202141603,-44.582900326150195,-143.24640169422423,0.0,-9.81,994.0350000000617,21.00000000000003,0
48.39,-2089.4947439554267,4178.7637571246605,-44.582900326150195,-143.34450169422422,0.0,-9.81,994.2450000000617,21.00000000000003,0
48.4,-2089.9405729586883,4177.329331107719,-44.582900326150195,-143.4426016942242,0.0,-9.81,994.4550000000618,21.00000000000003,0
48.410000000000004,-2090.38640196195,4175.893924090777,-44.582900326150195,-143.5407016942242,0.0,-9.81,994.6650000000618,21.00000000000003,0
48.42,-2090.8322309652117,4174.4575360738345,-44.582900326150195,-143.63880169422418,0.0,-9.81,994.8750000000618,21.00000000000003,0
48.43,-2091.2780599684734,4173.020167056892,-44.582900326150195,-143.73690169422417,0.0,-9.81,995.0850000000619,21.00000000000003,0
48.44,-2091.723888971735,4171.58181703995,-44.582900326150195,-143.83500169422416,0.0,-9.81,995.2950000000619,21.00000000000003,0
48.45,-2092.1697179749967,4170.142486023007,-44.582900326150195,-143.93310169422415,0.0,-9.81,995.505000000062,21.00000000000003,0
48.46,-2092.6155469782584,4168.702174006065,-44.582900326150195,-144.03120169422414,0.0,-9.81,995.715000000062,21.00000000000003,0
48.47,-2093.06137598152,4167.2608809891235,-44.582900326150195,-144.12930169422413,0.0,-9.81,995.925000000062,21.00000000000003,0
48.480000000000004,-2093.5072049847818,4165.818606972181,-44.582900326150195,-144.2274016942241,0.0,-9.81,996.1350000000621,21.00000000000003,0
48.49,-2093.9530339880434,4164.375351955239,-44.582900326150195,-144.3255016942241,0.0,-9.81,996.3450000000621,21.00000000000003,0
48.5,-2094.398862991305,4162.931115938297,-44.582900326150195,-144.4236016942241,0.0,-9.81,996.5550000000621,21.00000000000003,0
48.51,-2094.844691994567,4161.485898921354,-44.582900326150195,-144.52170169422408,0.0,-9.81,996.7650000000622,21.00000000000003,0
48.52,-2095.2905209978285,4160.039700904412,-44.582900326150195,-144.61980169422407,0.0,-9.81,996.9750000000622,21.00000000000003,0
48.53,-2095.73635000109,4158.59252188747,-44.582900326150195,-144.71790169422405,0.0,-9.81,997.1850000000622,21.00000000000003,0
48.54,-2096.182179004352,4157.144361870528,-44.582900326150195,-144.81600169422404,0.0,-9.81,997.3950000000623,21.00000000000003,0
48.550000000000004,-2096.6280080076135,4155.695220853586,-44.582900326150195,-144.91410169422403,0.0,-9.81,997.6050000000623,21.00000000000003,0
48.56,-2097.073837010875,4154.245098836644,-44.582900326150195,-145.01220169422402,0.0,-9.81,997.8150000000624,21.00000000000003,0
48.57,-2097.519666014137,4152.793995819701,-44.582900326150195,-145.110301694224,0.0,-9.81,998.0250000000624,21.00000000000003,0
48.58,-2097.9654950173986,4151.341911802759,-44.582900326150195,-145.208401694224,0.0,-9.81,998.2350000000624,21.00000000000003,0
48.59,-2098.4113240206602,4149.888846785816,-44.582900326150195,-145.30650169422398,0.0,-9.81,998.4450000000625,21.00000000000003,0
48.6,-2098.857153023922,4148.434800768874,-44.582900326150195,-145.40460169422397,0.0,-9.81,998.6550000000625,21.00000000000003,0
48.61,-2099.3029820271836,4146.979773751932,-44.582900326150195,-145.50270169422396,0.0,-9.81,998.8650000000625,21.00000000000003,0
48.620000000000005,-2099.7488110304453,4145.52376573499,-44.582900326150195,-145.60080169422395,0.0,-9.81,999.0750000000626,21.00000000000003,0
48.63,-2100.194640033707,4144.066776718048,-44.582900326150195,-145.69890169422393,0.0,-9.81,999.2850000000626,21.00000000000003,0
48.64,-2100.6404690369686,4142.608806701105,-44.582900326150195,-145.79700169422392,0.0,-9.81,999.4950000000626,21.00000000000003,0
48.65,-2101.0862980402303,4141.1498556841625,-44.582900326150195,-145.8951016942239,0.0,-9.81,999.7050000000627,21.00000000000003,0
48.660000000000004,-2101.532127043492,4139.689923667221,-44.582900326150195,-145.9932016942239,0.0,-9.81,999.9150000000627,21.00000000000003,0
48.67,-2101.9779560467537,4138.229010650279,-44.582900326150195,-146.0913016942239,0.0,-9.81,1000.1250000000628,21.00000000000003,0
48.68,-2102.4237850500153,4136.767116633337,-44.582900326150195,-146.18940169422387,0.0,-9.81,1000.3350000000628,21.00000000000003,0
48.69,-2102.869614053277,4135.304241616394,-44.582900326150195,-146.28750169422386,0.0,-9.81,1000.5450000000628,21.00000000000003,0
48.7,-2103.3154430565387,4133.840385599452,-44.582900326150195,-146.38560169422385,0.0,-9.81,1000.7550000000629,21.00000000000003,0
48.71,-2103.7612720598004,4132.3755485825095,-44.582900326150195,-146.48370169422384,0.0,-9.81,1000.9650000000629,21.00000000000003,0
48.72,-2104.207101063062,4130.909730565567,-44.582900326150195,-146.58180169422383,0.0,-9.81,1001.1750000000629,21.00000000000003,0
48.730000000000004,-2104.6529300663237,4129.442931548625,-44.582900326150195,-146.67990169422382,0.0,-9.81,1001.385000000063,21.00000000000003,0
48.74,-2105.0987590695854,4127.975151531683,-44.582900326150195,-146.7780016942238,0.0,-9.81,1001.595000000063,21.00000000000003,0
48.75,-2105.544588072847,4126.506390514741,-44.582900326150195,-146.8761016942238,0.0,-9.81,1001.805000000063,21.00000000000003,0
48.76,-2105.9904170761088,4125.0366484977985,-44.582900326150195,-146.97420169422378,0.0,-9.81,1002.0150000000631,21.00000000000003,0
48.77,-2106.4362460793704,4123.565925480856,-44.582900326150195,-147.07230169422377,0.0,-9.81,1002.2250000000631,21.00000000000003,0
48.78,-2106.882075082632,4122.0942214639135,-44.582900326150195,-147.17040169422376,0.0,-9.81,1002.4350000000632,21.00000000000003,0
48.79,-2107.327904085894,4120.621536446972,-44.582900326150195,-147.26850169422374,0.0,-9.81,1002.6450000000632,21.00000000000003,0
48.800000000000004,-2107.7737330891555,4119.14787043003,-44.582900326150195,-147.36660169422373,0.0,-9.81,1002.8550000000632,21.00000000000003,0
48.81,-2108.219562092417,4117.673223413088,-44.582900326150195,-147.46470169422372,0.0,-9.81,1003.0650000000633,21.00000000000003,0
48.82,-2108.665391095679,4116.1975953961455,-44.582900326150195,-147.5628016942237,0.0,-9.81,1003.2750000000633,21.00000000000003,0
48.83,-2109.1112200989405,4114.720986379203,-44.582900326150195,-147.6609016942237,0.0,-9.81,1003.4850000000633,21.00000000000003,0
48.84,-2109.557049102202,4113.243396362261,-44.582900326150195,-147.75900169422368,0.0,-9.81,1003.6950000000634,21.00000000000003,0
48.85,-2110.002878105464,4111.764825345318,-44.582900326150195,-147.85710169422367,0.0,-9.81,1003.9050000000634,21.00000000000003,0
48.86,-2110.4487071087256,4110.285273328376,-44.582900326150195,-147.95520169422366,0.0,-9.81,1004.1150000000634,21.00000000000003,0
48.870000000000005,-2110.8945361119872,4108.804740311434,-44.582900326150195,-148.05330169422365,0.0,-9.81,1004.3250000000635,21.00000000000003,0
48.88,-2111.340365115249,4107.323226294492,-44.582900326150195,-148.15140169422364,0.0,-9.81,1004.5350000000635,21.00000000000003,0
48.89,-2111.7861941185106,4105.84073127755,-44.582900326150195,-148.24950169422362,0.0,-9.81,1004.7450000000636,21.00000000000003,0
48.9,-2112.2320231217723,4104.357255260607,-44.582900326150195,-148.3476016942236,0.0,-9.81,1004.9550000000636,21.00000000000003,0
48.910000000000004,-2112.677852125034,4102.872798243665,-44.582900326150195,-148.4457016942236,0.0,-9.81,1005.1650000000636,21.00000000000003,0
48.92,-2113.1236811282956,4101.387360226722,-44.582900326150195,-148.5438016942236,0.0,-9.81,1005.3750000000637,21.00000000000003,0
48.93,-2113.5695101315573,4099.90094120978,-44.582900326150195,-148.64190169422358,0.0,-9.81,1005.5850000000637,21.00000000000003,0
48.94,-2114.015339134819,4098.413541192838,-44.582900326150195,-148.74000169422357,0.0,-9.81,1005.7950000000637,21.00000000000003,0
48.95,-2114.4611681380807,4096.925160175896,-44.582900326150195,-148.83810169422355,0.0,-9.81,1006.0050000000638,21.00000000000003,0
48.96,-2114.9069971413423,4095.4357981589537,-44.582900326150195,-148.93620169422354,0.0,-9.81,1006.2150000000638,21.00000000000003,0
48.97,-2115.352826144604,4093.9454551420113,-44.582900326150195,-149.03430169422353,0.0,-9.81,1006.4250000000638,21.00000000000003,0
48.980000000000004,-2115.7986551478657,4092.454131125069,-44.582900326150195,-149.13240169422352,0.0,-9.81,1006.6350000000639,21.00000000000003,0
48.99,-2116.2444841511274,4090.961826108127,-44.582900326150195,-149.2305016942235,0.0,-9.81,1006.8450000000639,21.00000000000003,0
49.0,-2116.690313154389,4089.4685400911844,-44.582900326150195,-149.3286016942235,0.0,-9.81,1007.055000000064,21.00000000000003,0
49.01,-2117.1361421576507,4087.9742730742423,-44.582900326150195,-149.42670169422348,0.0,-9.81,1007.265000000064,21.00000000000003,0
49.02,-2117.5819711609124,4086.4790250573,-44.582900326150195,-149.52480169422347,0.0,-9.81,1007.475000000064,21.00000000000003,0
49.03,-2118.027800164174,4084.9827960403577,-44.582900326150195,-149.62290169422346,0.0,-9.81,1007.6850000000641,21.00000000000003,0
49.04,-2118.473629167436,4083.4855860234156,-44.582900326150195,-149.72100169422345,0.0,-9.81,1007.8950000000641,21.00000000000003,0
49.050000000000004,-2118.9194581706975,4081.9873950064734,-44.582900326150195,-149.81910169422343,0.0,-9.81,1008.1050000000641,21.00000000000003,0
49.06,-2119.365287173959,4080.488222989531,-44.582900326150195,-149.91720169422342,0.0,-9.81,1008.3150000000642,21.00000000000003,0
49.07,-2119.811116177221,4078.988069972589,-44.582900326150195,-150.0153016942234,0.0,-9.81,1008.5250000000642,21.00000000000003,0
49.08,-2120.2569451804825,4077.486935955647,-44.582900326150195,-150.1134016942234,0.0,-9.81,1008.7350000000642,21.00000000000003,0
49.09,-2120.702774183744,4075.9848209387046,-44.582900326150195,-150.2115016942234,0.0,-9.81,1008.9450000000643,21.00000000000003,0
49.1,-2121.148603187006,4074.481724921762,-44.582900326150195,-150.30960169422337,0.0,-9.81,1009.1550000000643,21.00000000000003,0
49.11,-2121.5944321902675,4072.97764790482,-44.582900326150195,-150.40770169422336,0.0,-9.81,1009.3650000000644,21.00000000000003,0
49.120000000000005,-2122.040261193529,4071.472589887878,-44.582900326150195,-150.50580169422335,0.0,-9.81,1009.5750000000644,21.00000000000003,0
49.13,-2122.486090196791,4069.9665508709354,-44.582900326150195,-150.60390169422334,0.0,-9.81,1009.7850000000644,21.00000000000003,0
49.14,-2122.9319192000526,4068.4595308539933,-44.582900326150195,-150.70200169422333,0.0,-9.81,1009.9950000000645,21.00000000000003,0
49.15,-2123.3777482033142,4066.951529837051,-44.582900326150195,-150.80010169422332,0.0,-9.81,1010.2050000000645,21.00000000000003,0
49.160000000000004,-2123.823577206576,4065.4425478201088,-44.582900326150195,-150.8982016942233,0.0,-9.81,1010.4150000000645,21.00000000000003,0
49.17,-2124.2694062098376,4063.9325848031667,-44.582900326150195,-150.9963016942233,0.0,-9.81,1010.6250000000646,21.00000000000003,0
49.18,-2124.7152352130993,4062.4216407862245,-44.582900326150195,-151.09440169422328,0.0,-9.81,1010.8350000000646,21.00000000000003,0
49.19,-2125.161064216361,4060.9097157692822,-44.582900326150195,-151.19250169422327,0.0,-9.81,1011.0450000000646,21.00000000000003,0
49.2,-2125.6068932196226,4059.39680975234,-44.582900326150195,-151.29060169422326,0.0,-9.81,1011.2550000000647,21.00000000000003,0
49.21,-2126.0527222228843,4057.8829227353976,-44.582900326150195,-151.38870169422324,0.0,-9.81,1011.4650000000647,21.00000000000003,0
49.22,-2126.498551226146,4056.3680547184554,-44.582900326150195,-151.48680169422323,0.0,-9.81,1011.6750000000648,21.00000000000003,0
49.230000000000004,-2126.9443802294077,4054.852205701513,-44.582900326150195,-151.58490169422322,0.0,-9.81,1011.8850000000648,21.00000000000003,0
49.24,-2127.3902092326693,4053.335375684571,-44.582900326150195,-151.6830016942232,0.0,-9.81,1012.0950000000648,21.00000000000003,0
49.25,-2127.836038235931,4051.8175646676286,-44.582900326150195,-151.7811016942232,0.0,-9.81,1012.3050000000649,21.00000000000003,0
49.26,-2128.2818672391927,4050.2987726506863,-44.582900326150195,-151.87920169422318,0.0,-9.81,1012.5150000000649,21.00000000000003,0
49.27,-2128.7276962424544,4048.778999633744,-44.582900326150195,-151.97730169422317,0.0,-9.81,1012.7250000000649,21.00000000000003,0
49.28,-2129.173525245716,4047.258245616802,-44.582900326150195,-152.07540169422316,0.0,-9.81,1012.935000000065,21.00000000000003,0
49.29,-2129.6193542489777,4045.7365105998597,-44.582900326150195,-152.17350169422315,0.0,-9.81,1013.145000000065,21.00000000000003,0
49.300000000000004,-2130.0651832522394,4044.2137945829177,-44.582900326150195,-152.27160169422314,0.0,-9.81,1013.355000000065,21.00000000000003,0
49.31,-2130.511012255501,4042.6900975659755,-44.582900326150195,-152.36970169422312,0.0,-9.81,1013.5650000000651,21.00000000000003,0
49.32,-2130.956841258763,4041.1654195490332,-44.582900326150195,-152.4678016942231,0.0,-9.81,1013.7750000000651,21.00000000000003,0
49.33,-2131.4026702620245,4039.639760532091,-44.582900326150195,-152.5659016942231,0.0,-9.81,1013.9850000000652,21.00000000000003,0
49.34,-2131.848499265286,4038.1131205151487,-44.582900326150195,-152.6640016942231,0.0,-9.81,1014.1950000000652,21.00000000000003,0
49.35,-2132.294328268548,4036.5854994982064,-44.582900326150195,-152.76210169422308,0.0,-9.81,1014.4050000000652,21.00000000000003,0
49.36,-2132.7401572718095,4035.056897481264,-44.582900326150195,-152.86020169422306,0.0,-9.81,1014.6150000000653,21.00000000000003,0
49.370000000000005,-2133.185986275071,4033.527314464322,-44.582900326150195,-152.95830169422305,0.0,-9.81,1014.8250000000653,21.00000000000003,0
49.38,-2133.631815278333,4031.99675044738,-44.582900326150195,-153.05640169422304,0.0,-9.81,1015.0350000000653,21.00000000000003,0
49.39,-2134.0776442815945,4030.4652054304374,-44.582900326150195,-153.15450169422303,0.0,-9.81,1015.2450000000654,21.00000000000003,0
49.4,-2134.523473284856,4028.9326794134954,-44.582900326150195,-153.25260169422302,0.0,-9.81,1015.4550000000654,21.00000000000003,0
49.410000000000004,-2134.969302288118,4027.3991723965532,-44.582900326150195,-153.350701694223,0.0,-9.81,1015.6650000000654,21.00000000000003,0
49.42,-2135.4151312913796,4025.864684379611,-44.582900326150195,-153.448801694223,0.0,-9.81,1015.8750000000655,21.00000000000003,0
49.43,-2135.8609602946412,4024.3292153626685,-44.582900326150195,-153.54690169422298,0.0,-9.81,1016.0850000000655,21.00000000000003,0
49.44,-2136.306789297903,4022.7927653457264,-44.582900326150195,-153.64500169422297,0.0,-9.81,1016.2950000000656,21.00000000000003,0
49.45,-2136.7526183011646,4021.255334328784,-44.582900326150195,-153.74310169422296,0.0,-9.81,1016.5050000000656,21.00000000000003,0
49.46,-2137.1984473044263,4019.7169223118417,-44.582900326150195,-153.84120169422295,0.0,-9.81,1016.7150000000656,21.00000000000003,0
49.47,-2137.644276307688,4018.1775292948996,-44.582900326150195,-153.93930169422293,0.0,-9.81,1016.9250000000657,21.00000000000003,0
49.480000000000004,-2138.0901053109496,4016.6371552779574,-44.582900326150195,-154.03740169422292,0.0,-9.81,1017.1350000000657,21.00000000000003,0
49.49,-2138.5359343142113,4015.095800261015,-44.582900326150195,-154.1355016942229,0.0,-9.81,1017.3450000000657,21.00000000000003,0
49.5,-2138.981763317473,4013.553464244073,-44.582900326150195,-154.2336016942229,0.0,-9.81,1017.5550000000658,21.00000000000003,0
49.51,-2139.4275923207347,4012.010147227131,-44.582900326150195,-154.3317016942229,0.0,-9.81,1017.7650000000658,21.00000000000003,0
49.52,-2139.8734213239964,4010.4658492101885,-44.582900326150195,-154.42980169422287,0.0,-9.81,1017.9750000000658,21.00000000000003,0
49.53,-2140.319250327258,4008.9205701932465,-44.582900326150195,-154.52790169422286,0.0,-9.81,1018.1850000000659,21.00000000000003,0
49.54,-2140.7650793305197,4007.3743101763043,-44.582900326150195,-154.62600169422285,0.0,-9.81,1018.3950000000659,21.00000000000003,0
49.550000000000004,-2141.2109083337814,4005.827069159362,-44.582900326150195,-154.72410169422284,0.0,-9.81,1018.605000000066,21.00000000000003,0
49.56,-2141.656737337043,4004.2788471424196,-44.582900326150195,-154.82220169422283,0.0,-9.81,1018.815000000066,21.00000000000003,0
49.57,-2142.1025663403047,4002.7296441254775,-44.582900326150195,-154.92030169422281,0.0,-9.81,1019.025000000066,21.00000000000003,0
49.58,-2142.5483953435664,4001.1794601085353,-44.582900326150195,-155.0184016942228,0.0,-9.81,1019.2350000000661,21.00000000000003,0
49.59,-2142.994224346828,3999.628295091593,-44.582900326150195,-155.1165016942228,0.0,-9.81,1019.4450000000661,21.00000000000003,0
49.6,-2143.44005335009,3998.076149074651,-44.582900326150195,-155.21460169422278,0.0,-9.81,1019.6550000000661,21.00000000000003,0
49.61,-2143.8858823533515,3996.5230220577087,-44.582900326150195,-155.31270169422277,0.0,-9.81,1019.8650000000662,21.00000000000003,0
